"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","MOUSE","SX","V","T","P","WGT","LTH","FL","CL","FA","CN","FAEC","PH"
"6009",13,550,0,163,1,2,91,2,2,24,NA,1,19,0,1,0,0,0,172,82,0,1,1,1,0,0
"6010",13,550,0,163,1,2,91,2,2,24,NA,2,20,0,1,0,0,0,91,71,0,1,1,1,0,0
"6011",13,550,0,164,2,2,91,2,4,80,NA,1,20,0,2,2,2,1,246,96,0,1,1,1,0,0
"6012",13,550,0,164,2,2,91,2,4,80,NA,2,20,0,2,0,0,0,179,0,0,1,2,1,0,0
"6013",13,550,0,164,2,2,91,2,4,80,NA,1,19,0,2,1,1,1,124,75,0,1,1,1,0,0
"6014",13,550,0,164,2,2,91,2,4,80,NA,2,19,0,1,0,0,0,150,80,0,1,1,1,0,0
"6015",13,550,0,164,2,2,91,2,4,80,NA,1,18,0,1,0,0,0,0,0,0,2,1,2,0,0
"6016",13,550,0,164,2,2,91,2,4,80,NA,2,18,0,1,0,0,0,215,90,0,1,1,1,0,0
"6017",13,550,0,164,2,2,91,2,4,80,NA,2,17,0,1,0,0,0,134,73,0,1,1,1,0,0
"6018",13,550,0,164,2,2,91,2,4,80,NA,2,15,0,1,0,0,0,140,78,0,1,1,1,0,0
"6019",13,550,0,164,2,2,91,2,4,80,NA,1,14,0,1,0,0,0,137,77,0,1,1,1,0,0
"6020",13,550,0,164,2,2,91,2,4,80,NA,2,14,0,1,0,0,0,0,0,0,2,1,2,0,0
"6021",13,550,0,164,2,2,91,2,4,80,NA,1,13,0,1,0,0,0,143,80,0,1,1,1,0,0
"6022",13,550,0,164,2,2,91,2,4,80,NA,2,13,0,2,0,0,0,0,0,0,2,1,2,0,0
"6023",13,550,0,164,2,2,91,2,4,80,NA,1,12,0,2,2,3,1,262,97,0,1,1,1,0,0
"6024",13,550,0,164,2,2,91,2,4,80,NA,2,12,0,2,1,1,1,135,75,0,1,1,1,0,0
"6025",13,550,0,164,2,2,91,2,4,80,NA,1,11,0,1,0,0,0,116,73,0,1,1,1,0,0
"6026",13,550,0,164,2,2,91,2,4,80,NA,2,11,0,2,2,1,1,166,81,0,1,1,1,0,0
"6027",13,550,0,164,2,2,91,2,4,80,NA,1,10,0,2,2,1,1,136,76,0,1,1,1,0,0
"6028",13,550,0,164,2,2,91,2,4,80,NA,1,9,0,2,2,3,1,233,92,0,1,1,1,0,0
"6029",13,550,0,164,2,2,91,2,4,80,NA,2,9,0,1,0,0,0,0,0,0,2,1,2,0,0
"6030",13,550,0,164,2,2,91,2,4,80,NA,1,8,0,1,0,0,0,155,81,0,1,1,1,0,0
"6031",13,550,0,164,2,2,91,2,4,80,NA,2,8,0,2,2,1,1,162,78,0,1,1,1,0,0
"6032",13,550,0,164,2,2,91,2,4,80,NA,1,7,0,1,0,0,0,128,78,0,1,1,1,0,0
"6033",13,550,0,164,2,2,91,2,4,80,NA,2,7,0,2,2,3,1,192,91,0,1,1,1,0,0
"6034",13,550,0,164,2,2,91,2,4,80,NA,1,6,0,1,0,0,0,145,75,0,1,1,1,0,0
"6035",13,550,0,164,2,2,91,2,4,80,NA,2,6,0,1,0,0,0,154,75,0,1,1,1,0,0
"6036",13,550,0,164,2,2,91,2,4,80,NA,1,5,0,1,0,0,0,272,88,0,1,1,1,0,0
"6037",13,550,0,164,2,2,91,2,4,80,NA,2,5,0,1,0,0,0,135,77,0,1,1,1,0,0
"6038",13,550,0,164,2,2,91,2,4,80,NA,1,4,0,1,0,0,0,123,73,0,1,1,1,0,0
"6039",13,550,0,164,2,2,91,2,4,80,NA,2,4,0,2,1,1,1,124,73,0,1,1,1,0,0
"6040",13,550,0,164,2,2,91,2,4,80,NA,1,3,0,2,2,3,1,233,92,0,1,1,1,0,0
"6041",13,550,0,164,2,2,91,2,4,80,NA,1,2,0,1,0,0,0,117,73,0,1,1,1,0,0
"6042",13,550,0,164,2,2,91,2,4,80,NA,2,2,0,2,2,3,1,213,92,0,1,1,1,0,0
"6043",13,550,0,164,2,2,91,2,2,24,NA,1,20,0,1,0,0,0,0,0,0,2,1,2,0,0
"6044",13,550,0,164,2,2,91,2,2,24,NA,2,19,0,1,0,0,0,185,80,0,1,1,1,0,0
"6045",13,550,0,164,2,2,91,2,2,24,NA,2,18,0,2,0,0,0,115,0,0,1,2,1,0,0
"6046",13,550,0,164,2,2,91,2,2,24,NA,1,17,0,1,0,0,0,114,68,0,1,1,1,0,0
"6047",13,550,0,164,2,2,91,2,2,24,NA,2,17,0,1,0,0,0,0,0,0,2,1,2,0,0
"6048",13,550,0,164,2,2,91,2,2,24,NA,1,16,0,1,0,0,0,149,77,0,1,1,1,0,0
"6049",13,550,0,164,2,2,91,2,2,24,NA,1,14,0,1,0,0,0,130,81,0,1,1,1,0,0
"6050",13,550,0,164,2,2,91,2,2,24,NA,2,14,0,2,2,1,1,140,78,0,1,1,1,0,0
"6051",13,550,0,164,2,2,91,2,2,24,NA,2,13,0,1,0,0,0,145,85,0,1,1,1,0,0
"6052",13,550,0,164,2,2,91,2,2,24,NA,1,13,0,1,0,0,0,0,0,0,2,1,2,0,0
"6053",13,550,0,164,2,2,91,2,2,24,NA,1,12,0,2,4,1,1,185,92,0,1,1,1,0,0
"6054",13,550,0,164,2,2,91,2,2,24,NA,2,12,0,2,1,1,1,129,70,0,1,1,1,0,0
"6055",13,550,0,164,2,2,91,2,2,24,NA,1,11,0,1,0,0,0,136,85,0,1,1,1,0,0
"6056",13,550,0,164,2,2,91,2,2,24,NA,2,11,0,2,2,2,1,192,92,0,1,1,1,0,0
"6057",13,550,0,164,2,2,91,2,2,24,NA,1,10,0,1,0,0,0,155,86,0,1,1,1,0,0
"6058",13,550,0,164,2,2,91,2,2,24,NA,2,10,0,1,0,0,0,0,0,0,2,1,2,0,0
"6059",13,550,0,164,2,2,91,2,2,24,NA,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1
"6060",13,550,0,164,2,2,91,2,2,24,NA,1,8,0,2,1,1,1,96,73,0,1,1,1,0,0
"6061",13,550,0,164,2,2,91,2,2,24,NA,2,8,0,1,0,0,0,180,80,0,1,1,1,0,0
"6062",13,550,0,164,2,2,91,2,2,24,NA,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1
"6063",13,550,0,164,2,2,91,2,2,24,NA,2,7,0,1,0,0,0,170,78,0,1,1,1,0,0
"6064",13,550,0,164,2,2,91,2,2,24,NA,1,6,0,1,0,0,0,109,78,0,1,1,1,0,0
"6065",13,550,0,164,2,2,91,2,2,24,NA,2,6,0,2,2,1,1,197,86,0,1,1,1,0,0
"6066",13,550,0,164,2,2,91,2,2,24,NA,1,5,0,2,1,1,1,111,77,0,1,1,1,0,0
"6067",13,550,0,164,2,2,91,2,2,24,NA,2,5,0,2,1,1,1,97,68,0,1,1,1,0,0
"6068",13,550,0,164,2,2,91,2,2,24,NA,1,4,0,2,1,1,1,90,72,0,1,1,1,0,0
"6069",13,550,0,164,2,2,91,2,2,24,NA,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"6070",13,550,0,164,2,2,91,2,2,24,NA,1,3,0,1,0,0,0,106,77,0,1,1,1,0,0
"6071",13,550,0,164,2,2,91,2,2,24,NA,2,3,0,2,1,1,1,119,73,0,1,1,1,0,0
"6072",13,550,0,164,2,2,91,2,2,24,NA,1,2,0,1,0,0,0,62,67,0,1,1,1,0,0
"6073",13,550,0,164,2,2,91,2,2,24,NA,2,2,0,2,2,2,1,187,87,0,1,1,1,0,0
"6074",13,550,0,164,2,2,91,2,2,24,NA,1,1,0,2,2,2,1,160,87,0,1,1,1,0,0
"6075",13,550,0,164,2,2,91,2,2,24,NA,2,1,0,2,1,1,1,102,67,0,1,1,1,0,0
"6076",13,550,0,164,2,2,91,2,3,57,NA,1,1,0,2,1,1,1,75,0,0,1,2,1,0,0
"6077",13,550,0,164,2,2,91,2,3,57,NA,1,2,0,1,0,0,0,50,64,0,1,1,1,0,0
"6078",13,550,0,164,2,2,91,2,3,57,NA,1,2,0,1,0,0,0,51,64,0,1,1,1,0,0
"6079",13,550,0,164,2,2,91,2,3,57,NA,1,4,0,1,0,0,0,119,71,0,1,1,1,0,0
"6080",13,550,0,164,2,2,91,2,3,57,NA,1,5,0,1,0,0,0,95,75,0,1,1,1,0,0
"6081",13,550,0,164,2,2,91,2,3,57,NA,1,6,0,2,1,1,1,95,75,0,1,1,1,0,0
"6082",13,550,0,164,2,2,91,2,3,57,NA,1,7,0,1,0,0,0,62,0,0,1,2,1,0,0
"6083",13,550,0,164,2,2,91,2,3,57,NA,1,10,0,1,0,0,0,133,83,0,1,1,1,0,0
"6084",13,550,0,164,2,2,91,2,3,57,NA,1,12,0,1,0,0,0,121,80,0,1,1,1,0,0
"6085",13,550,0,164,2,2,91,2,3,57,NA,1,13,0,1,0,0,0,0,0,0,2,1,0,0,0
"6086",13,550,0,164,2,2,91,2,3,57,NA,1,16,0,1,0,0,0,0,0,0,1,3,1,0,0
"6087",13,550,0,164,2,2,91,2,3,57,NA,1,17,0,1,0,0,0,107,78,0,1,1,1,0,0
"6088",13,550,0,164,2,2,91,2,3,57,NA,2,2,0,1,0,0,0,114,78,0,1,1,1,0,0
"6089",13,550,0,164,2,2,91,2,3,57,NA,2,3,0,1,0,0,0,184,85,0,1,1,1,0,0
"6090",13,550,0,164,2,2,91,2,3,57,NA,2,4,0,2,2,2,1,195,93,0,1,1,1,0,0
"6091",13,550,0,164,2,2,91,2,3,57,NA,2,5,0,1,0,0,0,132,82,0,1,1,1,0,0
"6092",13,550,0,164,2,2,91,2,3,57,NA,2,6,0,2,1,1,1,106,77,0,1,1,1,0,0
"6093",13,550,0,164,2,2,91,2,3,57,NA,2,7,0,2,4,1,1,147,88,0,1,1,1,0,0
"6094",13,550,0,164,2,2,91,2,3,57,NA,2,8,0,2,1,1,1,106,78,0,1,1,1,0,0
"6095",13,550,0,164,2,2,91,2,3,57,NA,2,9,0,1,0,0,0,122,82,0,1,1,1,0,0
"6096",13,550,0,164,2,2,91,2,3,57,NA,1,10,0,1,0,0,0,119,82,0,1,1,1,0,0
"6097",13,550,0,164,2,2,91,2,3,57,NA,1,11,0,1,0,0,0,135,81,0,1,1,1,0,0
"6098",13,550,0,164,2,2,91,2,3,57,NA,1,12,0,1,0,0,0,256,94,0,1,1,1,0,0
"6099",13,550,0,164,2,2,91,2,3,57,NA,1,13,0,2,0,0,0,0,0,0,2,1,0,0,0
"6100",13,550,0,164,2,2,91,2,3,57,NA,1,14,0,2,2,2,1,220,83,0,1,1,1,0,0
"6101",13,550,0,164,2,2,91,2,3,57,NA,1,16,0,1,0,0,0,64,70,0,1,1,1,0,0
"6102",13,550,0,164,2,2,91,2,3,57,NA,2,17,0,2,1,1,1,113,70,0,1,1,1,0,0
"6103",13,550,0,164,2,2,91,2,3,57,NA,2,18,0,1,0,0,0,72,66,0,1,1,1,0,0
"6104",13,550,0,164,2,2,91,2,3,57,NA,2,19,0,1,0,0,0,129,74,0,1,1,1,0,0
"6105",13,550,0,164,2,2,91,2,3,57,NA,2,20,0,1,0,0,0,0,0,0,2,1,0,0,0
"6106",14,1,0,288,1,1,109,2,3,57,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"6107",14,1,0,288,1,1,109,2,3,57,0,1,11,0,1,0,0,0,135,84,0,1,1,1,0,0
"6108",14,1,0,288,1,1,109,2,3,57,0,1,14,0,2,2,2,1,137,82,0,1,1,1,0,0
"6109",14,1,0,288,1,1,109,2,3,57,0,1,18,0,1,0,0,0,162,89,0,1,1,1,0,0
"6110",14,1,0,288,1,1,109,2,3,57,0,1,20,0,2,2,2,2,180,86,0,1,1,1,0,0
"6111",14,1,0,288,1,1,109,1,1,40,0,5,6,0,2,1,1,1,70,75,0,1,1,1,0,0
"6112",14,1,0,288,1,1,109,1,1,40,0,4,6,0,2,2,2,1,120,77,0,1,1,1,0,0
"6113",14,1,0,288,1,1,109,1,1,40,0,4,6,0,1,0,0,0,120,74,0,1,1,1,0,0
"6114",14,1,0,288,1,1,109,1,1,40,0,5,4,0,1,0,0,0,200,90,0,1,1,1,0,0
"6115",14,1,0,288,1,1,109,1,1,40,0,3,4,0,2,2,2,2,235,89,0,1,1,1,0,0
"6116",14,1,0,288,1,1,109,1,1,40,0,2,1,0,2,3,3,2,230,95,0,1,1,1,1,0
"6117",14,1,0,288,1,1,109,1,1,40,0,5,1,0,2,2,3,2,220,89,0,1,1,1,0,0
"6118",14,1,0,288,1,1,109,1,1,40,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"6119",14,1,0,288,1,1,109,2,4,80,0,2,4,0,2,1,1,1,150,80,0,1,1,1,0,0
"6120",14,1,0,288,1,1,109,2,4,80,0,2,15,0,2,1,1,1,170,85,0,1,1,1,0,0
"6121",14,1,0,288,1,1,109,2,4,80,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1
"6122",14,1,0,288,1,1,109,2,2,26,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"6123",14,1,0,288,1,1,109,2,2,26,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
"6124",14,1,0,288,1,1,109,1,1,40,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"6125",14,1,0,288,1,1,109,1,1,40,0,4,1,0,2,2,2,1,230,90,0,1,1,1,0,0
"6126",14,1,0,288,1,1,109,1,1,40,0,2,3,0,1,0,0,0,175,80,0,1,1,1,0,0
"6127",14,1,0,288,1,1,109,1,1,40,0,2,4,0,1,0,0,0,110,73,0,1,1,1,1,0
"6128",14,1,0,289,2,1,109,2,4,80,0,1,7,0,1,0,0,0,160,85,0,1,1,1,1,0
"6129",14,1,0,289,2,1,109,2,4,80,0,2,14,0,1,0,0,0,165,82,0,1,1,1,1,0
"6130",14,1,0,289,2,1,109,2,4,80,0,1,15,0,2,2,1,1,0,0,0,2,1,2,0,0
"6131",14,1,0,289,2,1,109,2,4,80,0,2,16,0,1,0,0,0,170,85,0,1,1,1,0,0
"6132",14,1,0,289,2,1,109,2,4,80,0,2,17,0,1,0,0,0,180,87,0,1,1,1,0,0
"6133",14,1,0,289,2,1,109,2,4,80,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"6134",14,1,0,289,2,1,109,1,1,40,0,3,1,0,1,0,0,0,160,85,0,1,1,1,1,0
"6135",14,1,0,289,2,1,109,1,1,40,0,1,2,0,1,0,0,0,215,90,0,1,1,1,1,0
"6136",14,1,0,289,2,1,109,2,3,57,0,1,9,0,1,0,0,0,0,0,0,2,1,2,0,0
"6137",14,1,0,289,2,1,109,2,3,57,0,1,12,0,2,2,2,2,190,90,0,1,1,1,0,0
"6138",14,1,0,289,2,1,109,2,3,57,0,1,14,0,2,4,1,1,120,82,0,1,1,1,1,0
"6139",14,1,0,289,2,1,109,2,3,57,0,1,16,0,2,2,2,1,140,84,0,1,1,1,1,0
"6140",14,1,0,289,2,1,109,2,3,57,0,1,17,0,2,0,0,0,0,0,0,2,1,2,0,0
"6141",14,1,0,289,2,1,109,2,3,57,0,1,20,0,2,4,2,1,160,83,0,2,1,2,0,0
"6142",14,1,0,289,2,1,109,2,3,57,0,2,4,0,1,0,0,0,135,81,0,1,1,1,0,0
"6143",14,1,0,289,2,1,109,2,3,57,0,2,16,0,2,2,3,2,240,92,0,1,1,1,0,0
"6144",14,1,0,289,2,1,109,1,1,40,0,5,6,0,2,2,3,2,190,90,0,1,1,1,0,0
"6145",14,1,0,289,2,1,109,1,1,40,0,4,6,0,2,2,3,2,235,90,0,1,1,1,0,0
"6146",14,1,0,289,2,1,109,1,1,40,0,5,5,0,1,0,0,0,150,84,0,1,1,1,0,0
"6147",14,1,0,289,2,1,109,1,1,40,0,4,5,0,1,0,0,0,0,0,0,2,1,2,0,0
"6148",14,1,0,289,2,1,109,1,1,40,0,4,4,0,1,0,0,0,0,0,0,2,1,2,0,0
"6149",14,1,0,289,2,1,109,1,1,40,0,4,1,0,2,3,3,2,200,90,0,1,1,1,0,0
"6150",14,1,0,289,2,1,109,1,1,40,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"6151",14,1,0,289,2,1,109,1,1,40,0,2,3,0,1,0,0,0,0,0,0,2,1,2,0,0
"6152",14,1,0,289,2,1,109,1,1,40,0,2,4,0,1,0,0,0,110,77,0,1,1,1,1,0
"6153",14,1,0,289,2,1,109,1,1,40,0,2,5,0,2,0,0,0,0,0,0,2,1,2,0,0
"6154",14,1,0,289,2,1,109,1,1,40,0,1,5,0,2,0,0,0,0,0,0,2,1,2,0,0
"6155",14,9,0,288,1,2,109,2,4,80,0,1,5,0,2,2,1,1,130,87,0,1,1,1,0,0
"6156",14,9,0,288,1,2,109,1,1,40,0,4,4,0,2,3,1,1,130,83,0,1,1,1,0,0
"6157",14,9,0,288,1,2,109,2,4,80,0,1,1,0,1,0,0,0,165,83,0,1,1,1,0,0
"6158",14,9,0,288,1,2,109,2,4,80,0,2,8,0,1,0,0,0,160,82,0,1,1,1,0,0
"6159",14,9,0,289,2,2,109,2,4,80,0,2,5,0,2,3,1,1,140,85,0,1,1,1,0,0
"6160",14,9,0,289,2,2,109,2,4,80,0,2,9,0,2,3,1,1,115,81,0,1,1,1,0,0
"6161",14,9,0,289,2,2,109,2,4,80,0,2,10,0,2,4,1,1,110,81,0,1,1,1,0,0
"6162",14,9,0,289,2,2,109,2,4,80,0,1,11,0,1,0,0,0,140,84,0,1,1,1,0,0
"6163",14,9,0,289,2,2,109,2,4,80,0,2,13,0,1,0,0,0,0,0,0,2,1,2,0,0
"6164",14,9,0,289,2,2,109,2,4,80,0,1,13,0,2,3,1,1,135,82,0,1,1,1,0,0
"6165",14,9,0,289,2,2,109,1,1,40,0,1,5,0,2,3,1,1,120,81,0,1,1,1,0,0
"6166",14,9,0,289,2,2,109,1,1,40,0,3,4,0,2,3,1,1,0,0,0,2,1,2,0,0
"6167",14,9,0,289,2,2,109,1,1,40,0,1,2,0,1,0,0,0,140,84,0,1,1,1,0,0
"6168",14,9,0,289,2,2,109,2,4,80,0,1,1,0,2,1,1,1,180,90,0,1,1,1,0,0
"6169",14,9,0,289,2,2,109,2,4,80,0,2,1,0,1,0,0,0,0,0,0,2,1,2,0,0
"6170",14,9,0,289,2,2,109,2,4,80,0,2,2,0,1,0,0,0,160,80,1,1,1,1,0,0
"6171",14,9,0,289,2,2,109,2,4,80,0,1,3,0,2,2,1,1,0,0,0,2,1,2,0,0
"6172",14,9,0,289,2,2,109,2,4,80,0,1,4,0,2,3,1,2,190,89,0,1,1,1,0,0
"6173",14,9,0,289,2,2,109,2,4,80,0,2,4,0,1,0,0,0,130,75,0,1,1,1,0,0
"6174",14,9,0,289,2,2,109,2,4,80,0,2,4,0,2,2,1,2,145,80,0,1,1,1,0,0
"6175",14,192,0,290,1,1,109,1,1,42,0,2,4,0,2,3,1,1,110,72,0,1,1,1,0,0
"6176",14,192,0,290,1,1,109,1,1,42,0,2,5,0,2,2,1,2,230,86,0,1,1,1,0,0
"6177",14,192,0,290,1,1,109,1,1,42,0,6,6,0,1,0,0,0,190,83,0,1,1,1,0,0
"6178",14,192,0,290,1,1,109,1,1,42,0,5,6,0,1,0,0,0,200,85,0,1,1,1,0,0
"6179",14,192,0,290,1,1,109,2,3,57,0,1,2,0,1,0,0,0,105,72,0,1,1,1,0,0
"6180",14,192,0,290,1,1,109,2,3,57,0,1,3,0,1,0,0,0,125,78,0,1,1,1,0,0
"6181",14,192,0,290,1,1,109,2,3,57,0,1,14,0,2,3,1,1,110,78,0,1,1,1,0,0
"6182",14,192,0,290,1,1,109,1,1,42,0,1,4,0,2,2,2,1,145,86,0,1,1,1,0,0
"6183",14,192,0,290,1,1,109,1,1,42,0,1,1,0,1,0,0,0,190,91,0,1,1,1,0,0
"6184",14,192,0,290,1,1,109,1,1,42,0,3,3,0,1,0,0,0,180,91,0,1,1,1,0,0
"6185",14,192,0,290,1,1,109,1,1,42,0,4,3,0,2,2,2,2,210,92,0,1,1,1,0,0
"6186",14,192,0,291,2,1,109,2,3,57,0,1,2,0,1,0,0,0,185,86,0,1,1,1,0,0
"6187",14,192,0,291,2,1,109,2,3,57,0,1,3,0,1,0,0,0,180,91,0,1,1,1,0,0
"6188",14,192,0,291,2,1,109,2,3,57,0,1,15,0,1,0,0,0,150,90,0,1,1,1,0,0
"6189",14,192,0,291,2,1,109,1,1,42,0,1,1,0,1,0,0,0,0,0,0,2,1,2,0,0
"6190",14,192,0,291,2,1,109,1,1,42,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"6191",14,192,0,291,2,1,109,1,1,42,0,2,4,0,2,0,0,0,0,0,0,2,1,2,0,0
"6192",14,192,0,291,2,1,109,1,1,42,0,2,2,0,1,0,0,0,0,0,0,2,1,2,0,0
"6193",14,192,0,291,2,1,109,1,1,42,0,5,5,0,2,2,2,1,155,98,0,1,1,1,0,0
"6194",14,192,0,291,2,1,109,1,1,42,0,5,2,0,1,0,0,0,0,0,0,2,1,2,0,0
"6195",14,192,0,291,2,1,109,1,1,42,0,6,2,0,1,0,0,0,205,92,0,1,1,1,0,0
"6196",14,192,0,291,2,1,109,1,1,42,0,6,3,0,2,2,2,2,205,91,0,1,1,1,0,0
"6197",14,192,0,291,2,1,109,2,4,80,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1
"6198",14,192,0,291,2,1,109,1,1,42,0,3,6,0,1,0,0,0,230,94,0,1,1,1,0,0
"6199",14,192,0,291,2,1,109,1,1,42,0,1,6,0,2,2,3,2,275,95,0,1,1,1,0,0
"6200",14,192,0,291,2,1,109,1,1,42,0,1,5,0,1,0,0,0,0,0,0,2,1,2,0,0
"6201",14,212,0,290,1,1,109,1,1,40,0,3,6,0,2,1,1,1,110,72,0,1,1,1,0,0
"6202",14,212,0,290,1,1,109,1,1,40,0,5,6,0,1,0,0,0,210,92,0,1,1,1,0,0
"6203",14,212,0,290,1,1,109,1,1,40,0,5,5,0,2,2,1,1,160,85,0,1,1,1,0,0
"6204",14,212,0,290,1,1,109,1,1,40,0,3,5,0,1,0,0,0,165,86,0,1,1,1,0,0
"6205",14,212,0,290,1,1,109,1,1,40,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"6206",14,212,0,290,1,1,109,1,1,40,0,4,6,0,2,2,2,2,205,90,0,1,1,1,0,0
"6207",14,212,0,290,1,1,109,1,1,40,0,2,1,0,1,0,0,0,160,84,0,1,1,1,0,0
"6208",14,212,0,290,1,1,109,1,1,40,0,1,3,0,1,0,0,0,162,85,0,1,1,1,0,0
"6209",14,212,0,291,2,1,109,1,1,40,0,6,1,0,1,0,0,0,0,0,0,2,1,2,0,0
"6210",14,212,0,291,2,1,109,1,1,40,0,6,6,0,1,0,0,0,145,83,0,1,1,1,0,0
"6211",14,212,0,291,2,1,109,1,1,40,0,5,5,0,2,2,1,1,155,84,0,1,1,1,0,0
"6212",14,212,0,291,2,1,109,1,1,40,0,5,1,0,1,0,0,0,0,0,0,2,1,2,0,0
"6213",14,212,0,291,2,1,109,1,1,40,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"6214",14,212,0,291,2,1,109,1,1,40,0,4,5,0,1,0,0,0,0,0,0,2,1,2,0,0
"6215",14,212,0,291,2,1,109,1,1,40,0,4,6,0,2,0,0,0,0,0,0,2,1,2,0,0
"6216",14,212,0,291,2,1,109,1,1,40,0,1,1,0,1,0,0,0,150,85,0,1,1,1,0,0
"6217",14,212,0,291,2,1,109,1,1,40,0,2,6,0,1,0,0,0,0,0,0,2,1,2,0,0
"6218",14,212,0,291,2,1,109,1,1,40,0,3,1,0,1,0,0,0,235,95,0,1,1,1,0,0
"6219",14,212,0,291,2,1,109,1,1,40,0,3,2,0,2,0,0,0,0,0,0,2,1,2,0,0
"6220",14,212,0,291,2,1,109,1,1,40,0,3,5,0,1,0,0,0,180,87,0,1,1,1,0,0
"6221",14,212,0,291,2,1,109,1,1,40,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"6222",14,212,0,291,2,1,109,2,4,31,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6223",14,38,0,292,1,1,109,2,4,80,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
"6224",14,38,0,292,1,1,109,2,3,57,0,2,3,0,1,0,0,0,165,90,0,1,1,1,0,0
"6225",14,38,0,292,1,1,109,1,1,40,0,3,4,0,1,0,0,0,160,87,0,1,1,1,0,0
"6226",14,38,0,292,1,1,109,1,1,40,0,1,1,0,2,4,1,2,160,83,0,1,1,1,0,0
"6227",14,38,0,292,1,1,109,2,3,57,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"6228",14,38,0,292,1,1,109,2,3,57,0,1,9,0,2,4,1,1,135,87,0,1,1,1,0,0
"6229",14,38,0,292,1,1,109,1,1,40,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"6230",14,38,0,292,1,1,109,1,1,40,0,6,3,0,1,0,0,0,180,92,0,1,1,1,0,0
"6231",14,38,0,292,1,1,109,1,1,40,0,6,6,0,2,2,1,1,120,80,0,1,1,1,0,0
"6232",14,38,0,292,1,1,109,1,1,40,0,5,6,0,2,2,1,1,150,88,0,1,1,1,0,0
"6233",14,38,0,292,1,1,109,1,1,40,0,2,3,0,2,1,1,1,100,72,0,1,1,1,0,0
"6234",14,38,0,292,1,1,109,1,1,40,0,2,1,0,1,0,0,0,157,86,0,1,1,1,0,0
"6235",14,38,0,292,1,1,109,1,1,40,0,1,6,0,2,2,1,1,150,87,0,1,1,1,0,0
"6236",14,38,0,293,2,1,109,1,1,40,0,6,3,0,1,0,0,0,0,0,0,2,1,2,0,0
"6237",14,38,0,293,2,1,109,1,1,40,0,4,5,0,1,0,0,0,0,0,0,2,1,2,0,0
"6238",14,38,0,293,2,1,109,1,1,40,0,4,6,0,2,2,1,1,0,0,0,2,1,2,0,0
"6239",14,38,0,293,2,1,109,1,1,40,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"6240",14,38,0,293,2,1,109,1,1,40,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"6241",14,38,0,293,2,1,109,2,3,57,0,2,9,0,1,0,0,0,0,0,0,2,1,2,0,0
"6242",14,38,0,293,2,1,109,2,3,57,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1
"6243",14,38,0,293,2,1,109,2,3,57,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"6244",14,38,0,293,2,1,109,2,3,57,0,1,5,0,1,0,0,0,145,90,0,1,1,1,0,0
"6245",14,38,0,293,2,1,109,2,2,80,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1
"6246",14,38,0,293,2,1,109,1,1,40,0,2,1,0,1,0,0,0,0,0,0,2,1,2,0,0
"6247",14,38,0,293,2,1,109,2,4,80,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6248",14,38,0,293,2,1,109,2,4,80,0,1,17,0,1,0,0,0,155,85,0,1,1,1,0,0
"6249",14,38,0,293,2,1,109,2,4,80,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
"6250",14,511,0,292,1,2,109,2,4,80,0,1,2,0,2,2,1,2,150,80,0,1,1,1,0,0
"6251",14,511,0,292,1,2,109,2,4,80,0,1,4,0,2,4,2,1,210,95,0,1,1,1,0,0
"6252",14,511,0,292,1,2,109,2,4,80,0,1,5,0,2,4,1,1,130,75,0,1,1,1,0,0
"6253",14,511,0,292,1,2,109,2,4,80,0,1,6,0,1,0,0,0,145,83,0,1,1,1,0,0
"6254",14,511,0,292,1,2,109,2,4,80,0,1,17,0,1,0,0,0,190,89,0,1,1,1,0,0
