"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","PERC"
"5907",13,38,0,163,1,1,91,2,3,57,5,1,5,100
"5908",13,38,0,163,1,1,91,2,3,57,5,1,6,100
"5909",13,38,0,163,1,1,91,2,3,57,5,1,7,32
"5910",13,38,0,163,1,1,91,2,3,57,5,1,8,100
"5911",13,38,0,163,1,1,91,2,3,57,5,1,9,100
"5912",13,38,0,163,1,1,91,2,3,57,5,1,10,7
"5913",13,38,0,163,1,1,91,2,3,57,5,2,1,84
"5914",13,38,0,163,1,1,91,2,3,57,5,2,2,100
"5915",13,38,0,163,1,1,91,2,3,57,5,2,3,100
"5916",13,38,0,163,1,1,91,2,3,57,5,2,4,100
"5917",13,38,0,163,1,1,91,2,3,57,5,2,5,63
"5918",13,38,0,163,1,1,91,2,3,57,5,2,6,100
"5919",13,38,0,163,1,1,91,2,3,57,5,2,7,100
"5920",13,38,0,163,1,1,91,2,3,57,5,2,8,41
"5921",13,38,0,163,1,1,91,2,3,57,5,2,9,80
"5922",13,38,0,163,1,1,91,2,3,57,5,2,10,90
"5923",13,38,0,164,2,1,91,2,3,57,5,1,1,18
"5924",13,38,0,164,2,1,91,2,3,57,5,1,2,100
"5925",13,38,0,164,2,1,91,2,3,57,5,1,3,100
"5926",13,38,0,164,2,1,91,2,3,57,5,1,5,63
"5927",13,38,0,164,2,1,91,2,3,57,5,1,7,100
"5928",13,38,0,164,2,1,91,2,3,57,5,1,8,28
"5929",13,38,0,164,2,1,91,2,3,57,5,1,9,8
"5930",13,38,0,164,2,1,91,2,3,57,5,1,10,100
"5931",13,38,0,164,2,1,91,2,3,57,5,2,1,50
"5932",13,38,0,164,2,1,91,2,3,57,5,2,2,40
"5933",13,38,0,164,2,1,91,2,3,57,5,2,3,85
"5934",13,38,0,164,2,1,91,2,3,57,5,2,4,90
"5935",13,38,0,164,2,1,91,2,3,57,5,2,5,90
"5936",13,38,0,164,2,1,91,2,3,57,5,2,6,93
"5937",13,38,0,164,2,1,91,2,3,57,5,2,7,97
"5938",13,38,0,164,2,1,91,2,3,57,5,2,8,100
"5939",13,38,0,164,2,1,91,2,3,57,5,2,10,85
"5940",13,535,0,163,1,2,91,2,2,80,0,1,1,60
"5941",13,535,0,163,1,2,91,2,2,80,0,1,2,85
"5942",13,535,0,163,1,2,91,2,2,80,0,1,3,1
"5943",13,535,0,163,1,2,91,2,2,80,0,1,5,4
"5944",13,535,0,163,1,2,91,2,2,80,0,1,6,30
"5945",13,535,0,163,1,2,91,2,2,80,0,1,8,5
"5946",13,535,0,163,1,2,91,2,2,80,0,1,9,1
"5947",13,535,0,163,1,2,91,2,2,80,0,1,10,100
"5948",13,535,0,163,1,2,91,2,2,80,0,2,1,3
"5949",13,535,0,163,1,2,91,2,2,80,0,2,2,100
"5950",13,535,0,163,1,2,91,2,2,80,0,2,3,59
"5951",13,535,0,163,1,2,91,2,2,80,0,2,4,26
"5952",13,535,0,163,1,2,91,2,2,80,0,2,5,3
"5953",13,535,0,163,1,2,91,2,2,80,0,2,6,100
"5954",13,535,0,163,1,2,91,2,2,80,0,2,7,29
"5955",13,535,0,163,1,2,91,2,2,80,0,2,8,80
"5956",13,535,0,163,1,2,91,2,2,80,0,2,9,28
"5957",13,535,0,163,1,2,91,2,2,80,0,2,10,100
"5958",13,535,0,163,1,2,91,2,3,57,1,1,3,2
"5959",13,535,0,163,1,2,91,2,3,57,1,1,4,27
"5960",13,535,0,163,1,2,91,2,3,57,1,1,5,2
"5961",13,535,0,163,1,2,91,2,3,57,1,1,6,5
"5962",13,535,0,163,1,2,91,2,3,57,1,1,7,67
"5963",13,535,0,163,1,2,91,2,3,57,1,1,8,2
"5964",13,535,0,163,1,2,91,2,3,57,1,2,6,2
"5965",13,535,0,163,1,2,91,2,3,57,1,2,8,100
"5966",13,535,0,163,1,2,91,2,3,57,1,2,9,22
"5967",13,535,0,163,1,2,91,2,4,80,0,1,1,7
"5968",13,535,0,163,1,2,91,2,4,80,0,1,2,18
"5969",13,535,0,163,1,2,91,2,4,80,0,1,3,1
"5970",13,535,0,163,1,2,91,2,4,80,0,1,4,11
"5971",13,535,0,163,1,2,91,2,4,80,0,1,5,43
"5972",13,535,0,163,1,2,91,2,4,80,0,1,6,4
"5973",13,535,0,163,1,2,91,2,4,80,0,1,7,41
"5974",13,535,0,163,1,2,91,2,4,80,0,1,8,10
"5975",13,535,0,163,1,2,91,2,4,80,0,1,9,53
"5976",13,535,0,163,1,2,91,2,4,80,0,2,1,16
"5977",13,535,0,163,1,2,91,2,4,80,0,2,2,10
"5978",13,535,0,163,1,2,91,2,4,80,0,2,3,15
"5979",13,535,0,163,1,2,91,2,4,80,0,2,4,23
"5980",13,535,0,163,1,2,91,2,4,80,0,2,6,26
"5981",13,535,0,163,1,2,91,2,4,80,0,2,7,64
"5982",13,535,0,163,1,2,91,2,4,80,0,2,8,4
"5983",13,535,0,163,1,2,91,2,4,80,0,2,9,8
"5984",13,535,0,163,1,2,91,2,4,80,0,2,10,6
"5985",13,535,0,164,2,2,91,2,2,80,0,1,1,10
"5986",13,535,0,164,2,2,91,2,2,80,0,1,2,8
"5987",13,535,0,164,2,2,91,2,2,80,0,1,4,1
"5988",13,535,0,164,2,2,91,2,2,80,0,1,6,2
"5989",13,535,0,164,2,2,91,2,2,80,0,1,7,3
"5990",13,535,0,164,2,2,91,2,2,80,0,1,8,6
"5991",13,535,0,164,2,2,91,2,2,80,0,1,9,5
"5992",13,535,0,164,2,2,91,2,2,80,0,1,10,23
"5993",13,535,0,164,2,2,91,2,2,80,0,2,1,7
"5994",13,535,0,164,2,2,91,2,2,80,0,2,2,58
"5995",13,535,0,164,2,2,91,2,2,80,0,2,3,23
"5996",13,535,0,164,2,2,91,2,2,80,0,2,4,19
"5997",13,535,0,164,2,2,91,2,2,80,0,2,6,76
"5998",13,535,0,164,2,2,91,2,2,80,0,2,7,23
"5999",13,535,0,164,2,2,91,2,2,80,0,2,8,15
"6000",13,535,0,164,2,2,91,2,2,80,0,2,9,5
"6001",13,535,0,164,2,2,91,2,2,80,0,2,10,5
"6002",13,535,0,164,2,2,91,2,3,57,1,1,5,5
"6003",13,535,0,164,2,2,91,2,3,57,1,1,8,17
"6004",13,535,0,164,2,2,91,2,3,57,1,1,9,23
"6005",13,535,0,164,2,2,91,2,3,57,1,2,4,5
"6006",13,535,0,164,2,2,91,2,3,57,1,2,5,7
"6007",13,535,0,164,2,2,91,2,3,57,1,2,7,2
"6008",13,535,0,164,2,2,91,2,3,57,1,2,8,3
"6009",13,535,0,164,2,2,91,2,3,57,1,2,9,1
"6010",13,535,0,164,2,2,91,2,4,80,0,1,1,26
"6011",13,535,0,164,2,2,91,2,4,80,0,1,2,4
"6012",13,535,0,164,2,2,91,2,4,80,0,1,3,3
"6013",13,535,0,164,2,2,91,2,4,80,0,1,5,9
"6014",13,535,0,164,2,2,91,2,4,80,0,1,6,2
"6015",13,535,0,164,2,2,91,2,4,80,0,1,7,5
"6016",13,535,0,164,2,2,91,2,4,80,0,1,8,13
"6017",13,535,0,164,2,2,91,2,4,80,0,1,9,4
"6018",13,535,0,164,2,2,91,2,4,80,0,1,10,7
"6019",13,535,0,164,2,2,91,2,4,80,0,2,2,19
"6020",13,535,0,164,2,2,91,2,4,80,0,2,3,10
"6021",13,535,0,164,2,2,91,2,4,80,0,2,4,8
"6022",13,535,0,164,2,2,91,2,4,80,0,2,6,4
"6023",13,535,0,164,2,2,91,2,4,80,0,2,7,3
"6024",13,535,0,164,2,2,91,2,4,80,0,2,8,1
"6025",13,535,0,164,2,2,91,2,4,80,0,2,9,9
"6026",13,511,0,161,1,2,91,2,2,80,0,1,6,6
"6027",13,511,0,161,1,2,91,2,2,80,0,1,8,100
"6028",13,511,0,161,1,2,91,2,2,80,0,1,9,21
"6029",13,511,0,161,1,2,91,2,2,80,0,2,4,18
"6030",13,511,0,161,1,2,91,2,2,80,0,2,5,14
"6031",13,511,0,161,1,2,91,2,2,80,0,2,6,8
"6032",13,511,0,161,1,2,91,2,2,80,0,2,7,10
"6033",13,511,0,161,1,2,91,2,2,80,0,2,9,47
"6034",13,511,0,161,1,2,91,2,3,57,1,1,1,84
"6035",13,511,0,161,1,2,91,2,3,57,1,1,2,88
"6036",13,511,0,161,1,2,91,2,3,57,1,1,3,100
"6037",13,511,0,161,1,2,91,2,3,57,1,1,4,84
"6038",13,511,0,161,1,2,91,2,3,57,1,1,5,18
"6039",13,511,0,161,1,2,91,2,3,57,1,1,6,100
"6040",13,511,0,161,1,2,91,2,3,57,1,1,7,97
"6041",13,511,0,161,1,2,91,2,3,57,1,1,8,98
"6042",13,511,0,161,1,2,91,2,3,57,1,1,9,100
"6043",13,511,0,161,1,2,91,2,3,57,1,1,10,89
"6044",13,511,0,161,1,2,91,2,3,57,1,2,1,62
"6045",13,511,0,161,1,2,91,2,3,57,1,2,2,62
"6046",13,511,0,161,1,2,91,2,3,57,1,2,3,56
"6047",13,511,0,161,1,2,91,2,3,57,1,2,4,57
"6048",13,511,0,161,1,2,91,2,3,57,1,2,5,13
"6049",13,511,0,161,1,2,91,2,3,57,1,2,6,66
"6050",13,511,0,161,1,2,91,2,3,57,1,2,7,32
"6051",13,511,0,161,1,2,91,2,3,57,1,2,8,22
"6052",13,511,0,161,1,2,91,2,3,57,1,2,9,33
"6053",13,511,0,161,1,2,91,2,3,57,1,2,10,100
"6054",13,511,0,161,1,2,91,2,4,80,0,1,1,58
"6055",13,511,0,161,1,2,91,2,4,80,0,1,2,100
"6056",13,511,0,161,1,2,91,2,4,80,0,1,3,87
"6057",13,511,0,161,1,2,91,2,4,80,0,1,4,37
"6058",13,511,0,161,1,2,91,2,4,80,0,1,5,100
"6059",13,511,0,161,1,2,91,2,4,80,0,1,6,100
"6060",13,511,0,161,1,2,91,2,4,80,0,1,7,100
"6061",13,511,0,161,1,2,91,2,4,80,0,1,10,64
"6062",13,511,0,161,1,2,91,2,4,80,0,2,5,3
"6063",13,511,0,161,1,2,91,2,4,80,0,2,6,1
"6064",13,511,0,161,1,2,91,2,4,80,0,2,7,65
"6065",13,511,0,161,1,2,91,2,4,80,0,2,8,9
"6066",13,511,0,161,1,2,91,2,4,80,0,2,10,5
"6067",13,511,0,162,2,2,91,2,2,80,0,1,5,1
"6068",13,511,0,162,2,2,91,2,2,80,0,1,6,6
"6069",13,511,0,162,2,2,91,2,2,80,0,1,7,6
"6070",13,511,0,162,2,2,91,2,2,80,0,1,9,100
"6071",13,511,0,162,2,2,91,2,2,80,0,2,4,87
"6072",13,511,0,162,2,2,91,2,2,80,0,2,5,8
"6073",13,511,0,162,2,2,91,2,2,80,0,2,6,15
"6074",13,511,0,162,2,2,91,2,2,80,0,2,7,18
"6075",13,511,0,162,2,2,91,2,2,80,0,2,9,66
"6076",13,511,0,162,2,2,91,2,3,57,1,1,1,55
"6077",13,511,0,162,2,2,91,2,3,57,1,1,2,100
"6078",13,511,0,162,2,2,91,2,3,57,1,1,3,100
"6079",13,511,0,162,2,2,91,2,3,57,1,1,4,20
"6080",13,511,0,162,2,2,91,2,3,57,1,1,5,59
"6081",13,511,0,162,2,2,91,2,3,57,1,1,6,100
"6082",13,511,0,162,2,2,91,2,3,57,1,1,7,100
"6083",13,511,0,162,2,2,91,2,3,57,1,1,8,100
"6084",13,511,0,162,2,2,91,2,3,57,1,1,9,100
"6085",13,511,0,162,2,2,91,2,3,57,1,1,10,72
"6086",13,511,0,162,2,2,91,2,3,57,1,2,1,92
"6087",13,511,0,162,2,2,91,2,3,57,1,2,2,9
"6088",13,511,0,162,2,2,91,2,3,57,1,2,3,92
"6089",13,511,0,162,2,2,91,2,3,57,1,2,4,100
"6090",13,511,0,162,2,2,91,2,3,57,1,2,5,55
"6091",13,511,0,162,2,2,91,2,3,57,1,2,6,100
"6092",13,511,0,162,2,2,91,2,3,57,1,2,7,75
"6093",13,511,0,162,2,2,91,2,3,57,1,2,8,45
"6094",13,511,0,162,2,2,91,2,3,57,1,2,9,100
"6095",13,511,0,162,2,2,91,2,3,57,1,2,10,100
"6096",13,511,0,162,2,2,91,2,4,80,0,1,1,78
"6097",13,511,0,162,2,2,91,2,4,80,0,1,2,81
"6098",13,511,0,162,2,2,91,2,4,80,0,1,3,60
"6099",13,511,0,162,2,2,91,2,4,80,0,1,4,42
"6100",13,511,0,162,2,2,91,2,4,80,0,1,5,100
"6101",13,511,0,162,2,2,91,2,4,80,0,1,6,100
"6102",13,511,0,162,2,2,91,2,4,80,0,1,7,51
"6103",13,511,0,162,2,2,91,2,4,80,0,1,8,15
"6104",13,511,0,162,2,2,91,2,4,80,0,1,10,75
"6105",13,511,0,162,2,2,91,2,4,80,0,2,2,1
"6106",13,511,0,162,2,2,91,2,4,80,0,2,5,5
"6107",13,511,0,162,2,2,91,2,4,80,0,2,6,4
"6108",13,216,0,161,1,2,91,2,3,56,4,1,5,2
"6109",13,216,0,161,1,2,91,2,3,56,4,1,6,3
"6110",13,216,0,161,1,2,91,2,3,56,4,2,2,5
"6111",13,216,0,161,1,2,91,2,3,56,4,2,6,21
"6112",13,216,0,161,1,2,91,2,3,56,4,2,7,25
"6113",13,216,0,161,1,2,91,2,3,56,4,2,8,11
"6114",13,216,0,161,1,2,91,2,3,56,4,2,9,60
"6115",13,216,0,162,2,2,91,2,3,56,4,1,4,2
"6116",13,216,0,162,2,2,91,2,3,56,4,2,3,100
"6117",13,216,0,162,2,2,91,2,3,56,4,2,4,9
"6118",13,216,0,162,2,2,91,2,3,56,4,2,5,28
"6119",13,216,0,162,2,2,91,2,3,56,4,2,7,100
"6120",13,216,0,162,2,2,91,2,3,56,4,2,8,11
"6121",13,216,0,162,2,2,91,2,3,56,4,2,9,18
"6122",13,192,0,161,1,1,91,2,3,57,1,1,2,6
"6123",13,192,0,162,2,2,91,2,3,57,1,1,9,2
"6124",13,192,0,162,2,2,91,2,4,80,0,1,4,11
"6125",13,231,0,158,1,2,91,2,2,80,0,1,1,25
"6126",13,231,0,158,1,2,91,2,2,80,0,1,2,10
"6127",13,231,0,158,1,2,91,2,2,80,0,1,6,1
"6128",13,231,0,158,1,2,91,2,2,80,0,1,8,1
"6129",13,231,0,158,1,2,91,2,2,80,0,2,2,9
"6130",13,231,0,158,1,2,91,2,2,80,0,2,8,3
"6131",13,231,0,158,1,2,91,2,2,80,0,2,9,1
"6132",13,231,0,158,1,2,91,2,3,57,1,1,3,13
"6133",13,231,0,158,1,2,91,2,3,57,1,1,4,100
"6134",13,231,0,158,1,2,91,2,3,57,1,1,5,100
"6135",13,231,0,158,1,2,91,2,3,57,1,1,6,100
"6136",13,231,0,158,1,2,91,2,3,57,1,1,7,100
"6137",13,231,0,158,1,2,91,2,3,57,1,1,8,100
"6138",13,231,0,158,1,2,91,2,3,57,1,1,9,100
"6139",13,231,0,158,1,2,91,2,3,57,1,1,10,100
"6140",13,231,0,158,1,2,91,2,3,57,1,2,1,100
"6141",13,231,0,158,1,2,91,2,3,57,1,2,2,100
"6142",13,231,0,158,1,2,91,2,3,57,1,2,3,100
"6143",13,231,0,158,1,2,91,2,3,57,1,2,4,99
"6144",13,231,0,158,1,2,91,2,3,57,1,2,5,100
"6145",13,231,0,158,1,2,91,2,3,57,1,2,6,100
"6146",13,231,0,158,1,2,91,2,3,57,1,2,7,100
"6147",13,231,0,158,1,2,91,2,3,57,1,2,8,100
"6148",13,231,0,158,1,2,91,2,3,57,1,2,9,100
"6149",13,231,0,158,1,2,91,2,3,57,1,2,10,13
"6150",13,231,0,158,1,2,91,2,4,80,0,1,1,60
"6151",13,231,0,158,1,2,91,2,4,80,0,1,2,80
"6152",13,231,0,158,1,2,91,2,4,80,0,1,3,60
"6153",13,231,0,158,1,2,91,2,4,80,0,1,4,30
"6154",13,231,0,158,1,2,91,2,4,80,0,1,5,100
"6155",13,231,0,158,1,2,91,2,4,80,0,1,6,100
"6156",13,231,0,158,1,2,91,2,4,80,0,1,7,50
"6157",13,231,0,158,1,2,91,2,4,80,0,1,8,53
"6158",13,231,0,158,1,2,91,2,4,80,0,1,9,100
"6159",13,231,0,158,1,2,91,2,4,80,0,1,10,100
"6160",13,231,0,158,1,2,91,2,4,80,0,2,1,80
"6161",13,231,0,158,1,2,91,2,4,80,0,2,2,7
"6162",13,231,0,158,1,2,91,2,4,80,0,2,3,60
"6163",13,231,0,158,1,2,91,2,4,80,0,2,4,25
"6164",13,231,0,158,1,2,91,2,4,80,0,2,5,100
"6165",13,231,0,158,1,2,91,2,4,80,0,2,6,100
"6166",13,231,0,158,1,2,91,2,4,80,0,2,7,20
"6167",13,231,0,158,1,2,91,2,4,80,0,2,8,68
"6168",13,231,0,158,1,2,91,2,4,80,0,2,9,100
"6169",13,231,0,158,1,2,91,2,4,80,0,2,10,76
"6170",13,231,0,159,2,2,91,1,1,41,1,2,3,5
"6171",13,231,0,159,2,2,91,1,1,41,1,5,5,1
"6172",13,231,0,159,2,2,91,2,2,80,0,1,1,48
"6173",13,231,0,159,2,2,91,2,2,80,0,1,8,5
"6174",13,231,0,159,2,2,91,2,2,80,0,1,9,18
"6175",13,231,0,159,2,2,91,2,2,80,0,2,1,3
"6176",13,231,0,159,2,2,91,2,2,80,0,2,2,22
"6177",13,231,0,159,2,2,91,2,2,80,0,2,4,1
"6178",13,231,0,159,2,2,91,2,2,80,0,2,8,8
"6179",13,231,0,159,2,2,91,2,2,80,0,2,9,2
"6180",13,231,0,159,2,2,91,2,3,57,1,1,1,2
"6181",13,231,0,159,2,2,91,2,3,57,1,1,3,16
"6182",13,231,0,159,2,2,91,2,3,57,1,1,4,100
"6183",13,231,0,159,2,2,91,2,3,57,1,1,5,75
"6184",13,231,0,159,2,2,91,2,3,57,1,1,6,100
"6185",13,231,0,159,2,2,91,2,3,57,1,1,7,100
"6186",13,231,0,159,2,2,91,2,3,57,1,1,8,100
"6187",13,231,0,159,2,2,91,2,3,57,1,1,9,100
"6188",13,231,0,159,2,2,91,2,3,57,1,1,10,98
"6189",13,231,0,159,2,2,91,2,3,57,1,2,1,100
"6190",13,231,0,159,2,2,91,2,3,57,1,2,2,100
"6191",13,231,0,159,2,2,91,2,3,57,1,2,3,100
"6192",13,231,0,159,2,2,91,2,3,57,1,2,4,100
"6193",13,231,0,159,2,2,91,2,3,57,1,2,5,100
"6194",13,231,0,159,2,2,91,2,3,57,1,2,6,100
"6195",13,231,0,159,2,2,91,2,3,57,1,2,7,100
"6196",13,231,0,159,2,2,91,2,3,57,1,2,8,100
"6197",13,231,0,159,2,2,91,2,3,57,1,2,9,100
"6198",13,231,0,159,2,2,91,2,3,57,1,2,10,44
"6199",13,231,0,159,2,2,91,2,4,80,0,1,1,80
"6200",13,231,0,159,2,2,91,2,4,80,0,1,2,60
"6201",13,231,0,159,2,2,91,2,4,80,0,1,3,18
"6202",13,231,0,159,2,2,91,2,4,80,0,1,4,11
"6203",13,231,0,159,2,2,91,2,4,80,0,1,5,40
"6204",13,231,0,159,2,2,91,2,4,80,0,1,6,92
"6205",13,231,0,159,2,2,91,2,4,80,0,1,7,21
"6206",13,231,0,159,2,2,91,2,4,80,0,1,8,27
"6207",13,231,0,159,2,2,91,2,4,80,0,1,9,28
"6208",13,231,0,159,2,2,91,2,4,80,0,1,10,60
"6209",13,231,0,159,2,2,91,2,4,80,0,2,1,32
"6210",13,231,0,159,2,2,91,2,4,80,0,2,2,100
"6211",13,231,0,159,2,2,91,2,4,80,0,2,3,20
"6212",13,231,0,159,2,2,91,2,4,80,0,2,4,9
"6213",13,231,0,159,2,2,91,2,4,80,0,2,5,5
"6214",13,231,0,159,2,2,91,2,4,80,0,2,6,62
"6215",13,231,0,159,2,2,91,2,4,80,0,2,7,43
"6216",13,231,0,159,2,2,91,2,4,80,0,2,8,95
"6217",13,231,0,159,2,2,91,2,4,80,0,2,9,13
"6218",13,231,0,159,2,2,91,2,4,80,0,2,10,35
"6219",13,232,0,158,1,1,91,2,2,80,0,2,9,26
"6220",13,232,0,158,1,1,91,2,3,56,4,1,4,3
"6221",13,232,0,158,1,1,91,2,3,56,4,1,6,2
"6222",13,232,0,158,1,1,91,2,3,56,4,2,7,2
"6223",13,232,0,158,1,1,91,2,3,56,4,2,8,3
"6224",13,232,0,158,1,1,91,2,3,56,4,2,9,2
"6225",13,232,0,159,2,1,91,1,1,41,4,5,5,60
"6226",13,232,0,159,2,1,91,2,2,84,0,1,1,2
"6227",13,232,0,159,2,1,91,2,2,84,0,1,9,44
"6228",13,232,0,159,2,1,91,2,2,84,0,2,1,8
"6229",13,232,0,159,2,1,91,2,2,84,0,2,9,1
"6230",13,232,0,159,2,1,91,2,3,56,4,1,4,1
"6231",13,232,0,159,2,1,91,2,3,56,4,1,6,1
"6232",13,232,0,159,2,1,91,2,3,56,4,1,7,1
"6233",13,232,0,159,2,1,91,2,3,56,4,1,8,7
"6234",13,232,0,159,2,1,91,2,3,56,4,1,9,17
"6235",13,232,0,159,2,1,91,2,3,56,4,1,10,1
"6236",13,232,0,159,2,1,91,2,3,56,4,2,7,5
"6237",14,9,0,288,1,2,109,1,1,40,NA,1,1,6
"6238",14,9,0,288,1,2,109,1,1,40,NA,1,3,2
"6239",14,9,0,288,1,2,109,1,1,40,NA,1,4,8
"6240",14,9,0,288,1,2,109,1,1,40,NA,2,1,2
"6241",14,9,0,288,1,2,109,1,1,40,NA,2,4,3
"6242",14,9,0,288,1,2,109,1,1,40,NA,3,1,2
"6243",14,9,0,288,1,2,109,1,1,40,NA,3,2,2
"6244",14,9,0,288,1,2,109,1,1,40,NA,3,4,2
"6245",14,9,0,288,1,2,109,1,1,40,NA,4,2,1
"6246",14,9,0,289,2,2,109,1,1,40,NA,2,2,4
"6247",14,9,0,289,2,2,109,1,1,40,NA,3,2,1
"6248",14,9,0,289,2,2,109,1,1,40,NA,3,3,2
"6249",14,9,0,289,2,2,109,1,1,40,NA,3,4,1
"6250",14,9,0,289,2,2,109,1,1,40,NA,3,5,1
"6251",14,9,0,289,2,2,109,1,1,40,NA,5,4,1
"6252",14,9,0,289,2,2,109,2,4,80,NA,2,2,2
"6253",14,9,0,289,2,2,109,2,4,80,NA,2,4,1
"6254",14,192,0,291,2,1,109,2,4,80,NA,1,3,3
"6255",14,511,0,291,1,2,109,1,1,40,NA,2,1,16
"6256",14,511,0,291,1,2,109,2,3,57,NA,2,10,8
"6257",14,511,0,292,2,2,109,1,1,40,NA,1,4,3
"6258",14,511,0,292,2,2,109,1,1,40,NA,3,1,2
"6259",14,511,0,292,2,2,109,1,1,40,NA,3,5,4
"6260",14,511,0,292,2,2,109,1,1,40,NA,5,1,2
"6261",14,511,0,292,2,2,109,2,2,80,NA,1,1,6
"6262",14,511,0,292,2,2,109,2,2,80,NA,1,2,7
"6263",14,511,0,292,2,2,109,2,2,80,NA,1,6,2
"6264",14,511,0,292,2,2,109,2,2,80,NA,2,1,7
"6265",14,511,0,292,2,2,109,2,2,80,NA,2,2,5
"6266",14,511,0,292,2,2,109,2,2,80,NA,2,3,1
"6267",14,511,0,292,2,2,109,2,2,80,NA,2,6,1
"6268",14,511,0,292,2,2,109,2,2,80,NA,2,8,2
"6269",14,511,0,292,2,2,109,2,2,80,NA,2,10,11
"6270",14,511,0,292,2,2,109,2,4,80,NA,1,1,4
"6271",14,511,0,292,2,2,109,2,4,80,NA,1,2,22
"6272",14,511,0,292,2,2,109,2,4,80,NA,1,3,1
"6273",14,511,0,292,2,2,109,2,4,80,NA,1,4,2
"6274",14,511,0,292,2,2,109,2,4,80,NA,1,6,2
"6275",14,511,0,292,2,2,109,2,4,80,NA,1,7,4
"6276",14,511,0,292,2,2,109,2,4,80,NA,1,8,3
"6277",14,511,0,292,2,2,109,2,4,80,NA,1,10,1
"6278",14,511,0,292,2,2,109,2,4,80,NA,2,2,1
"6279",14,511,0,292,2,2,109,2,4,80,NA,2,5,1
"6280",14,38,0,291,1,1,109,1,1,40,NA,1,1,3
"6281",14,38,0,291,1,1,109,1,1,40,NA,1,4,2
"6282",14,38,0,291,1,1,109,1,1,40,NA,2,1,3
"6283",14,38,0,291,1,1,109,1,1,40,NA,2,3,8
"6284",14,38,0,291,1,1,109,1,1,40,NA,3,1,8
"6285",14,38,0,291,1,1,109,1,1,40,NA,3,2,5
"6286",14,38,0,291,1,1,109,1,1,40,NA,3,3,9
"6287",14,38,0,291,1,1,109,1,1,40,NA,3,5,1
"6288",14,38,0,291,1,1,109,1,1,40,NA,4,1,32
"6289",14,38,0,291,1,1,109,1,1,40,NA,4,2,3
"6290",14,38,0,291,1,1,109,1,1,40,NA,4,3,1
"6291",14,38,0,291,1,1,109,1,1,40,NA,5,1,4
"6292",14,38,0,291,1,1,109,1,1,40,NA,5,2,15
"6293",14,38,0,291,1,1,109,2,2,80,NA,1,1,1
"6294",14,38,0,291,1,1,109,2,4,80,NA,1,10,1
"6295",14,38,0,292,2,1,109,1,1,40,NA,1,1,10
"6296",14,38,0,292,2,1,109,1,1,40,NA,1,4,5
"6297",14,38,0,292,2,1,109,1,1,40,NA,2,2,1
"6298",14,38,0,292,2,1,109,1,1,40,NA,2,4,3
"6299",14,38,0,292,2,1,109,1,1,40,NA,2,5,3
"6300",14,38,0,292,2,1,109,1,1,40,NA,3,1,5
"6301",14,38,0,292,2,1,109,1,1,40,NA,3,2,4
"6302",14,38,0,292,2,1,109,1,1,40,NA,3,3,8
"6303",14,38,0,292,2,1,109,1,1,40,NA,3,4,3
"6304",14,38,0,292,2,1,109,1,1,40,NA,4,2,3
"6305",14,38,0,292,2,1,109,1,1,40,NA,4,3,7
"6306",14,38,0,292,2,1,109,1,1,40,NA,4,4,3
"6307",14,38,0,292,2,1,109,1,1,40,NA,5,4,11
"6308",14,38,0,292,2,1,109,1,1,40,NA,5,5,3
"6309",14,38,0,292,2,1,109,2,2,80,NA,1,1,6
"6310",14,38,0,292,2,1,109,2,2,80,NA,1,6,9
"6311",14,38,0,292,2,1,109,2,2,80,NA,1,8,6
"6312",14,38,0,292,2,1,109,2,2,80,NA,1,9,6
"6313",14,38,0,292,2,1,109,2,2,80,NA,1,10,1
"6314",14,38,0,292,2,1,109,2,2,80,NA,2,5,1
"6315",14,38,0,292,2,1,109,2,2,80,NA,2,8,1
"6316",14,38,0,292,2,1,109,2,3,57,NA,1,1,2
"6317",14,38,0,292,2,1,109,2,3,57,NA,1,5,1
"6318",14,38,0,292,2,1,109,2,4,80,NA,1,4,9
"6319",14,38,0,292,2,1,109,2,4,80,NA,1,7,1
"6320",14,38,0,292,2,1,109,2,4,80,NA,2,10,2
"6321",15,9,0,323,1,2,114,1,1,40,0,3,4,3
"6322",15,9,0,323,1,2,114,1,1,40,0,3,5,3
"6323",15,9,0,323,1,2,114,1,1,40,0,4,2,4
"6324",15,9,0,323,1,2,114,1,1,40,0,4,4,1
"6325",15,9,0,323,1,2,114,1,1,40,0,5,2,3
"6326",15,9,0,323,1,2,114,1,1,40,0,5,3,14
"6327",15,9,0,323,1,2,114,1,1,40,0,5,4,4
"6328",15,9,0,323,1,2,114,1,1,40,0,5,5,2
"6329",15,9,0,323,1,2,114,2,2,82,0,2,7,3
"6330",15,9,0,323,1,2,114,2,3,8,0,1,1,1
"6331",15,9,0,323,1,2,114,2,3,8,0,1,7,2
"6332",15,9,0,323,1,2,114,2,3,8,0,2,7,2
"6333",15,9,0,323,1,2,114,2,4,82,0,1,1,2
"6334",15,9,0,323,1,2,114,2,4,82,0,1,3,2
"6335",15,9,0,323,1,2,114,2,4,82,0,1,4,1
"6336",15,9,0,323,1,2,114,2,4,82,0,1,5,1
"6337",15,9,0,323,1,2,114,2,4,82,0,2,3,8
"6338",15,9,0,323,1,2,114,2,4,82,0,2,5,4
"6339",15,9,0,323,1,2,114,2,4,82,0,2,8,1
